Date,Year,Season,Field Stage,Stage Type,Pest,Pest Count/Damage,Threshold Status,Action,Pest_Diff,Pest_Trend_Sign,Field,YEAR,DOY,X,T2M,PRECTOTCORR,RH2M,WS2M,GWETROOT,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,WD2M,GWETTOP,TS,ALLSKY_SFC_LW_DWN,QV2M,PS,GWETPROF,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DIFF
2019-04-05,2019.0,Dry,Ripening,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,-3.0,-,Field1,2019.0,95.0,9.0,25.8,0.07,75.92,0.49,0.68,10.59,33.08,20.0,58.3,0.68,27.86,34.56,17.74,98.67,0.72,2.79,9.69
2019-04-06,2019.0,Dry,Ripening,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-3.0,-,Field1,2019.0,96.0,7.0,25.45,17.58,83.53,0.55,0.68,9.67,31.2,21.93,210.6,0.73,27.33,35.33,18.63,98.66,0.72,2.6,7.49
2019-04-07,2019.0,Dry,Ripening,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,-2.0,-,Field1,2019.0,97.0,2.0,25.19,22.28,81.43,0.83,0.73,10.73,30.39,21.56,42.8,0.78,26.85,35.41,18.22,98.64,0.74,2.94,8.74
2019-04-08,2019.0,Dry,Ripening,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,5.0,+,Field1,2019.0,98.0,7.0,25.4,21.91,82.56,0.37,0.72,7.72,30.28,22.27,35.6,0.75,26.64,35.67,18.4,98.55,0.74,2.12,8.39
2019-04-09,2019.0,Dry,Harvest,Management Stage,RBB,15.0,Economic Damage,0.0,8.0,+,Field1,2019.0,99.0,16.0,25.11,15.92,83.96,0.86,0.74,9.07,29.05,21.51,109.9,0.78,26.82,35.42,18.61,98.57,0.74,2.52,7.61
2019-04-10,2019.0,Dry,Harvest,Management Stage,RBB,11.0,Economic Damage,0.0,-4.0,-,Field1,2019.0,100.0,13.0,25.23,5.65,82.7,0.79,0.73,8.39,30.61,21.19,108.9,0.76,26.87,35.36,18.3,98.6,0.75,2.55,6.41
2019-04-11,2019.0,Dry,Harvest,Management Stage,RBB,12.0,Economic Damage,0.0,1.0,+,Field1,2019.0,101.0,13.0,25.7,2.49,83.06,0.91,0.73,10.4,30.93,21.54,128.9,0.75,27.22,35.03,18.6,98.53,0.74,2.87,6.87
2019-04-12,2019.0,Dry,Harvest,Management Stage,RBB,12.0,Economic Damage,0.0,0.0,0,Field1,2019.0,102.0,12.0,26.53,11.67,78.99,0.63,0.73,10.82,32.51,21.85,131.7,0.76,27.96,35.07,18.5,98.59,0.74,2.74,7.68
2019-04-13,2019.0,Dry,Harvest,Management Stage,RBB,7.0,Economic Threshold,0.0,-5.0,-,Field1,2019.0,103.0,10.0,26.0,1.3,76.05,0.76,0.72,12.23,32.66,21.05,75.1,0.73,27.51,34.08,17.68,98.66,0.74,3.06,5.84
2019-04-14,2019.0,Dry,Fallow,Management Stage,RBB,1.0,Below Threshold,0.0,-6.0,-,Field1,2019.0,104.0,3.0,26.27,0.31,73.05,0.34,0.71,11.72,33.23,20.69,195.2,0.71,27.49,34.56,17.09,98.68,0.74,2.95,5.12
2019-04-15,2019.0,Dry,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,1.0,+,Field1,2019.0,105.0,3.0,25.78,0.34,77.52,0.63,0.7,11.94,32.12,21.47,206.4,0.7,27.32,34.06,17.39,98.68,0.74,3.06,6.36
2019-04-16,2019.0,Dry,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2019.0,106.0,6.0,26.43,1.55,74.46,0.47,0.7,11.64,32.48,21.24,69.9,0.7,28.01,34.96,17.43,98.63,0.73,3.01,7.23
2019-04-17,2019.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,-1.0,-,Field1,2019.0,107.0,4.0,25.52,5.92,84.59,0.74,0.7,11.58,30.66,21.9,251.1,0.72,27.19,34.83,18.38,98.65,0.73,3.09,7.17
2019-04-18,2019.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2019.0,108.0,0.0,25.18,29.99,81.49,0.55,0.72,9.83,31.35,21.58,76.4,0.79,26.85,35.32,18.32,98.63,0.74,2.59,8.11
2019-04-19,2019.0,Dry,Fallow,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2019.0,109.0,2.0,25.95,1.59,76.58,0.58,0.73,11.84,32.9,20.55,90.4,0.73,27.75,34.48,17.78,98.49,0.74,3.11,6.93
2019-04-20,2019.0,Dry,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,3.0,+,Field1,2019.0,110.0,7.0,26.44,3.57,74.8,0.44,0.72,11.88,32.82,21.76,133.0,0.72,28.11,34.81,17.54,98.44,0.73,2.98,6.28
2019-04-21,2019.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,-1.0,-,Field1,2019.0,111.0,5.0,26.55,2.51,79.36,0.66,0.71,9.83,32.49,22.63,201.0,0.71,28.15,35.4,18.61,98.44,0.73,2.51,8.97
2019-04-22,2019.0,Dry,Fallow,Management Stage,RBB,1.0,Below Threshold,0.0,-2.0,-,Field1,2019.0,112.0,2.0,26.28,0.95,81.56,0.61,0.7,9.61,32.1,22.33,92.3,0.71,28.05,35.53,19.24,98.37,0.73,2.44,10.46
2019-04-23,2019.0,Dry,Fallow,Management Stage,RBB,1.0,Below Threshold,0.0,0.0,0,Field1,2019.0,113.0,3.0,26.91,1.0,73.09,0.69,0.7,9.94,33.03,20.82,100.5,0.7,28.42,35.23,18.29,98.43,0.73,2.5,13.53
2019-04-24,2019.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,2.0,+,Field1,2019.0,114.0,3.0,26.68,0.02,74.45,0.64,0.69,11.94,33.26,21.74,96.4,0.69,28.41,34.54,18.11,98.48,0.72,2.95,6.09
2019-04-25,2019.0,Dry,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,1.0,+,Field1,2019.0,115.0,7.0,25.96,6.53,80.51,0.72,0.69,10.11,32.11,21.02,112.2,0.7,27.84,35.43,18.92,98.41,0.72,2.6,10.73
2019-04-26,2019.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2019.0,116.0,0.0,26.23,25.15,83.33,0.78,0.72,8.86,31.18,22.58,100.7,0.79,28.12,35.66,19.58,98.4,0.74,2.28,9.83
2019-04-27,2019.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2019.0,117.0,3.0,26.06,0.03,75.0,0.79,0.71,11.16,32.93,21.48,69.2,0.71,28.09,34.72,18.04,98.47,0.74,2.77,8.17
2019-04-28,2019.0,Dry,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,0.0,0,Field1,2019.0,118.0,5.0,26.15,7.71,77.49,0.64,0.71,10.26,32.2,21.02,111.7,0.73,28.09,35.31,18.57,98.53,0.73,2.61,7.4
2019-04-29,2019.0,Dry,Fallow,Management Stage,RBB,1.0,Below Threshold,0.0,-2.0,-,Field1,2019.0,119.0,2.0,24.97,1.24,85.39,0.39,0.71,11.18,29.3,22.34,138.4,0.73,27.29,34.93,18.62,98.54,0.73,2.74,7.69
2019-04-30,2019.0,Dry,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2019.0,120.0,0.0,25.41,1.82,80.92,0.87,0.71,10.87,31.37,21.33,217.2,0.71,27.44,35.36,18.42,98.49,0.73,2.71,8.3
2019-05-01,2019.0,Dry,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,2.0,+,Field1,2019.0,121.0,5.0,24.21,7.71,89.16,0.95,0.71,9.09,28.05,22.52,260.4,0.74,26.07,35.47,18.57,98.56,0.73,2.38,9.68
2019-05-02,2019.0,Dry,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2019.0,122.0,5.0,23.59,10.28,93.45,0.54,0.72,10.25,25.88,22.17,222.5,0.77,25.61,35.29,17.93,98.64,0.74,2.55,10.05
2019-05-03,2019.0,Dry,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,-2.0,-,Field1,2019.0,123.0,4.0,24.57,3.47,85.95,0.85,0.72,10.7,28.63,22.06,283.2,0.74,26.62,35.39,18.01,98.71,0.75,2.7,9.17
2019-05-04,2019.0,Dry,Fallow,Management Stage,RBB,2.013888888888889,Below Threshold,0.0,-1.9583333333333333,-,Field1,2019.0,124.0,4.0,25.9,0.65,80.03,0.73,0.71,11.32,31.38,22.01,302.5,0.71,27.14,34.34,18.13,98.65,0.74,2.85,8.46
2019-05-05,2019.0,Dry,Fallow,Management Stage,RBB,2.0277777777777777,Below Threshold,0.0,-1.9166666666666667,-,Field1,2019.0,125.0,4.0,26.1,0.78,76.9,0.79,0.71,11.55,32.3,21.69,313.8,0.7,27.71,34.51,18.52,98.56,0.74,2.83,8.23
2019-05-06,2019.0,Dry,Fallow,Management Stage,RBB,2.0416666666666665,Below Threshold,0.0,-1.875,-,Field1,2019.0,126.0,4.0,25.66,0.73,80.02,0.91,0.7,12.17,31.59,21.81,271.6,0.7,27.26,33.77,17.99,98.52,0.74,3.09,6.55
2019-05-07,2019.0,Dry,Fallow,Management Stage,RBB,2.0555555555555554,Below Threshold,0.0,-1.8333333333333333,-,Field1,2019.0,127.0,4.0,25.47,0.12,81.69,1.08,0.69,11.79,30.67,21.7,265.7,0.69,26.98,33.95,18.25,98.46,0.73,2.94,7.19
2019-05-08,2019.0,Dry,Fallow,Management Stage,RBB,2.0694444444444446,Below Threshold,0.0,-1.7916666666666667,-,Field1,2019.0,128.0,4.0,25.62,0.43,82.04,0.94,0.69,10.82,31.43,21.81,258.7,0.69,27.0,34.46,18.09,98.37,0.73,2.55,6.13
2019-05-09,2019.0,Dry,Fallow,Management Stage,RBB,2.0833333333333335,Below Threshold,0.0,-1.75,-,Field1,2019.0,129.0,4.0,25.08,1.52,85.31,0.92,0.69,8.39,29.13,22.09,267.9,0.7,26.38,35.62,18.29,98.46,0.73,2.01,8.39
2019-05-10,2019.0,Dry,Fallow,Management Stage,RBB,2.0972222222222223,Below Threshold,0.0,-1.7083333333333335,-,Field1,2019.0,130.0,4.0,25.37,1.86,83.33,0.74,0.69,8.81,29.03,22.9,279.8,0.7,26.51,35.61,17.98,98.6,0.73,2.1,8.82
2019-05-11,2019.0,Dry,Fallow,Management Stage,RBB,2.111111111111111,Below Threshold,0.0,-1.6666666666666667,-,Field1,2019.0,131.0,4.0,25.98,3.99,81.64,0.57,0.69,9.31,30.47,23.13,302.4,0.7,27.02,35.45,18.61,98.67,0.72,2.27,8.34
2019-05-12,2019.0,Dry,Fallow,Management Stage,RBB,2.125,Below Threshold,0.0,-1.625,-,Field1,2019.0,132.0,4.0,25.9,5.59,83.26,0.51,0.69,9.51,31.19,22.98,2.3,0.72,26.45,35.4,19.26,98.62,0.73,2.4,10.99
2019-05-13,2019.0,Dry,Fallow,Management Stage,RBB,2.138888888888889,Below Threshold,0.0,-1.5833333333333335,-,Field1,2019.0,133.0,4.0,26.33,17.25,81.45,0.6,0.71,9.68,31.8,22.85,208.0,0.77,27.54,35.6,18.83,98.56,0.74,2.51,7.71
2019-05-14,2019.0,Dry,Fallow,Management Stage,RBB,2.1527777777777777,Below Threshold,0.0,-1.5416666666666667,-,Field1,2019.0,134.0,4.0,25.87,14.18,84.7,1.04,0.72,10.02,30.91,22.85,200.2,0.77,27.82,35.65,18.89,98.57,0.74,2.6,7.47
2019-05-15,2019.0,Dry,Fallow,Management Stage,RBB,2.1666666666666665,Below Threshold,0.0,-1.5,-,Field1,2019.0,135.0,4.0,25.6,2.4,84.46,0.56,0.72,10.06,29.81,22.46,216.3,0.74,27.67,34.57,18.65,98.62,0.74,2.51,7.22
2019-05-16,2019.0,Dry,Fallow,Management Stage,RBB,2.1805555555555554,Below Threshold,0.0,-1.4583333333333335,-,Field1,2019.0,136.0,4.0,26.43,1.85,82.12,0.79,0.71,10.56,32.11,23.08,244.0,0.72,27.84,35.33,19.22,98.53,0.74,2.63,6.83
2019-05-17,2019.0,Dry,Fallow,Management Stage,RBB,2.1944444444444446,Below Threshold,0.0,-1.4166666666666667,-,Field1,2019.0,137.0,4.0,24.05,4.67,94.12,1.01,0.71,7.48,25.91,22.47,271.5,0.74,25.99,35.55,18.8,98.54,0.74,2.02,10.25
2019-05-18,2019.0,Dry,Fallow,Management Stage,RBB,2.2083333333333335,Below Threshold,0.0,-1.375,-,Field1,2019.0,138.0,4.0,24.27,1.89,88.31,0.93,0.71,9.51,27.53,22.09,273.1,0.72,26.18,35.61,18.22,98.57,0.74,2.34,8.98
2019-05-19,2019.0,Dry,Fallow,Management Stage,RBB,2.2222222222222223,Below Threshold,0.0,-1.3333333333333335,-,Field1,2019.0,139.0,4.0,24.33,7.87,92.18,0.48,0.72,9.59,27.93,21.78,295.0,0.75,26.16,35.43,18.51,98.61,0.74,2.37,8.21
2019-05-20,2019.0,Dry,Fallow,Management Stage,RBB,2.236111111111111,Below Threshold,0.0,-1.2916666666666667,-,Field1,2019.0,140.0,4.0,25.0,6.54,86.47,0.83,0.72,9.65,29.13,22.55,237.8,0.75,27.01,35.21,18.43,98.57,0.74,2.52,7.44
2019-05-21,2019.0,Dry,Fallow,Management Stage,RBB,2.25,Below Threshold,0.0,-1.25,-,Field1,2019.0,141.0,4.0,24.43,3.89,89.6,0.65,0.72,9.63,27.89,22.52,298.3,0.74,25.91,35.08,18.67,98.57,0.73,2.46,8.07
2019-05-22,2019.0,Dry,Fallow,Management Stage,RBB,2.263888888888889,Below Threshold,0.0,-1.2083333333333335,-,Field1,2019.0,142.0,4.0,25.33,2.06,86.36,0.76,0.72,9.05,30.1,22.5,296.1,0.73,26.04,35.63,19.33,98.57,0.73,2.3,7.6
2019-05-23,2019.0,Dry,Fallow,Management Stage,RBB,2.2777777777777777,Below Threshold,0.0,-1.1666666666666667,-,Field1,2019.0,143.0,4.0,25.71,1.55,84.11,0.76,0.71,9.14,30.94,22.57,250.9,0.72,27.19,35.09,18.87,98.57,0.73,2.31,8.69
2019-05-24,2019.0,Dry,Fallow,Management Stage,RBB,2.2916666666666665,Below Threshold,0.0,-1.125,-,Field1,2019.0,144.0,4.0,24.31,7.75,94.47,0.54,0.71,8.71,26.53,22.86,276.6,0.74,26.67,35.56,19.31,98.49,0.73,2.26,7.32
2019-05-25,2019.0,Dry,Fallow,Management Stage,RBB,2.3055555555555554,Below Threshold,0.0,-1.0833333333333335,-,Field1,2019.0,145.0,4.0,24.43,5.91,87.59,0.67,0.72,9.62,27.68,21.88,193.6,0.76,26.95,34.87,19.02,98.45,0.73,2.39,12.49
2019-05-26,2019.0,Dry,Fallow,Management Stage,RBB,2.3194444444444446,Below Threshold,0.0,-1.0416666666666667,-,Field1,2019.0,146.0,4.0,24.45,4.84,89.66,0.77,0.72,10.13,26.88,22.56,159.1,0.75,26.97,34.62,18.85,98.5,0.73,2.4,9.22
2019-05-27,2019.0,Dry,Fallow,Management Stage,RBB,2.3333333333333335,Below Threshold,0.0,-1.0,-,Field1,2019.0,147.0,4.0,26.11,0.99,80.98,0.57,0.72,10.77,30.85,22.53,134.9,0.72,27.89,34.47,18.83,98.53,0.73,2.52,7.67
2019-05-28,2019.0,Dry,Fallow,Management Stage,RBB,2.3472222222222223,Below Threshold,0.0,-0.9583333333333335,-,Field1,2019.0,148.0,4.0,26.39,0.17,75.9,0.75,0.71,11.03,32.37,21.94,91.3,0.71,27.55,34.27,18.06,98.5,0.73,2.46,6.74
2019-05-29,2019.0,Dry,Fallow,Management Stage,RBB,2.361111111111111,Below Threshold,0.0,-0.9166666666666667,-,Field1,2019.0,149.0,4.0,26.33,0.04,73.68,0.67,0.7,11.49,32.38,19.76,74.6,0.7,27.63,34.06,18.11,98.41,0.73,2.66,5.51
2019-05-30,2019.0,Dry,Fallow,Management Stage,RBB,2.375,Below Threshold,0.0,-0.875,-,Field1,2019.0,150.0,4.0,26.24,0.65,79.68,0.6,0.7,7.77,30.93,22.64,116.2,0.7,27.57,35.52,18.94,98.47,0.72,2.0,10.7
2019-05-31,2019.0,Dry,Fallow,Management Stage,RBB,2.388888888888889,Below Threshold,0.0,-0.8333333333333335,-,Field1,2019.0,151.0,4.0,25.69,13.17,85.14,0.84,0.7,9.92,30.14,22.29,110.1,0.75,27.66,35.5,19.33,98.43,0.72,2.39,9.03
2019-06-01,2019.0,Dry,Fallow,Management Stage,RBB,2.4027777777777777,Below Threshold,0.0,-0.7916666666666667,-,Field1,2019.0,152.0,4.0,24.58,26.02,89.99,0.78,0.73,8.41,27.38,22.12,84.9,0.83,26.23,36.29,19.24,98.43,0.73,2.07,7.18
2019-06-02,2019.0,Dry,Fallow,Management Stage,RBB,2.4166666666666665,Below Threshold,0.0,-0.75,-,Field1,2019.0,153.0,4.0,25.27,23.73,85.36,0.69,0.75,6.76,29.63,21.89,103.8,0.81,26.93,35.21,19.01,98.41,0.73,1.76,7.76
2019-06-03,2019.0,Dry,Fallow,Management Stage,RBB,2.4305555555555554,Below Threshold,0.0,-0.7083333333333335,-,Field1,2019.0,154.0,4.0,25.49,75.58,83.51,0.74,0.81,7.73,29.13,22.23,91.1,0.88,27.08,35.15,18.72,98.45,0.74,1.89,7.52
2019-06-04,2019.0,Dry,Fallow,Management Stage,RBB,2.4444444444444446,Below Threshold,0.0,-0.6666666666666667,-,Field1,2019.0,155.0,4.0,24.77,15.52,82.78,0.64,0.8,9.0,29.51,20.86,107.9,0.83,26.34,35.16,18.2,98.5,0.75,2.07,11.34
2019-06-05,2019.0,Dry,Fallow,Management Stage,RBB,2.4583333333333335,Below Threshold,0.0,-0.625,-,Field1,2019.0,156.0,4.0,24.23,34.74,86.4,0.49,0.81,8.81,28.44,21.33,88.5,0.87,25.88,35.16,18.12,98.56,0.77,2.16,9.04
2019-06-06,2019.0,Dry,Fallow,Management Stage,RBB,2.4722222222222223,Below Threshold,0.0,-0.5833333333333335,-,Field1,2019.0,157.0,4.0,24.58,6.45,87.3,0.92,0.82,10.25,29.53,21.2,132.0,0.82,26.78,35.11,18.66,98.56,0.78,2.4,5.52
2019-06-07,2019.0,Dry,Fallow,Management Stage,RBB,2.486111111111111,Below Threshold,0.0,-0.5416666666666667,-,Field1,2019.0,158.0,4.0,25.56,12.87,83.85,0.56,0.8,9.99,31.45,21.42,99.4,0.82,27.61,35.55,18.92,98.57,0.78,2.35,5.72
2019-06-08,2019.0,Dry,Fallow,Management Stage,RBB,2.5,Below Threshold,0.0,-0.5,-,Field1,2019.0,159.0,4.0,25.78,20.95,84.94,0.89,0.82,8.96,30.81,22.67,154.4,0.86,28.07,35.55,19.32,98.51,0.78,2.28,6.84
2019-06-09,2019.0,Dry,Fallow,Management Stage,RBB,2.513888888888889,Below Threshold,0.0,-0.4583333333333335,-,Field1,2019.0,160.0,4.0,24.17,12.53,93.92,0.98,0.83,8.3,26.39,22.84,225.3,0.84,26.8,35.31,19.91,98.46,0.79,2.19,8.51
2019-06-10,2019.0,Dry,Fallow,Management Stage,RBB,2.5277777777777777,Below Threshold,0.0,-0.41666666666666674,-,Field1,2019.0,161.0,4.0,25.34,6.01,86.46,0.95,0.82,9.09,29.79,22.79,231.2,0.81,27.44,35.21,19.14,98.45,0.79,2.37,8.56
2019-06-11,2019.0,Dry,Fallow,Management Stage,RBB,2.5416666666666665,Below Threshold,0.0,-0.375,-,Field1,2019.0,162.0,4.0,24.79,6.3,88.76,0.73,0.82,9.73,28.32,23.05,211.6,0.83,27.2,34.96,19.03,98.57,0.79,2.35,8.11
2019-06-12,2019.0,Dry,Fallow,Management Stage,RBB,2.5555555555555554,Below Threshold,0.0,-0.3333333333333335,-,Field1,2019.0,163.0,4.0,25.76,17.81,86.48,0.52,0.81,8.83,30.82,23.09,225.4,0.81,28.03,35.27,19.78,98.54,0.79,2.14,7.23
2019-06-13,2019.0,Dry,Fallow,Management Stage,RBB,2.5694444444444446,Below Threshold,0.0,-0.29166666666666674,-,Field1,2019.0,164.0,4.0,25.71,24.84,87.47,0.66,0.83,9.19,30.04,23.05,182.6,0.84,27.64,35.49,19.77,98.5,0.8,2.34,6.8
2019-06-14,2019.0,Dry,Fallow,Management Stage,RBB,2.583333333333333,Below Threshold,0.0,-0.25,-,Field1,2019.0,165.0,4.0,24.6,17.45,92.26,1.14,0.85,5.83,27.44,22.51,200.0,0.87,26.97,35.72,18.84,98.48,0.8,1.63,6.66
2019-06-15,2019.0,Dry,Fallow,Management Stage,RBB,2.5972222222222223,Below Threshold,0.0,-0.20833333333333348,-,Field1,2019.0,166.0,4.0,25.46,6.71,82.99,0.93,0.84,9.62,30.57,21.59,240.4,0.83,27.29,34.9,18.47,98.51,0.8,2.31,7.05
2019-06-16,2019.0,Dry,Fallow,Management Stage,RBB,2.611111111111111,Below Threshold,0.0,-0.16666666666666674,-,Field1,2019.0,167.0,4.0,24.68,16.13,90.12,0.92,0.85,9.12,28.39,22.58,228.6,0.87,26.82,34.92,19.21,98.55,0.8,2.27,8.93
2019-06-17,2019.0,Dry,Fallow,Management Stage,RBB,2.625,Below Threshold,0.0,-0.125,-,Field1,2019.0,168.0,4.0,23.9,15.17,92.88,0.68,0.85,8.16,26.5,22.55,239.9,0.86,26.08,35.75,19.08,98.63,0.8,2.14,8.17
2019-06-18,2019.0,Dry,Fallow,Management Stage,RBB,2.638888888888889,Below Threshold,0.0,-0.08333333333333348,-,Field1,2019.0,169.0,4.0,23.58,28.57,95.55,0.82,0.87,9.85,25.4,22.53,211.1,0.89,25.62,34.9,18.72,98.56,0.81,2.35,6.37
2019-06-19,2019.0,Dry,Fallow,Management Stage,RBB,2.6527777777777777,Below Threshold,0.0,-0.04166666666666674,-,Field1,2019.0,170.0,4.0,24.86,7.04,89.89,0.72,0.87,9.54,28.93,22.04,201.0,0.86,26.91,35.26,19.03,98.42,0.81,2.33,6.87
2019-06-20,2019.0,Dry,Fallow,Management Stage,RBB,2.6666666666666665,Below Threshold,0.0,0.0,-,Field1,2019.0,171.0,4.0,23.77,24.74,92.06,0.82,0.87,9.09,26.67,21.97,244.7,0.88,25.55,35.17,19.53,98.48,0.82,2.22,10.32
2019-06-21,2019.0,Dry,Fallow,Management Stage,RBB,2.6805555555555554,Below Threshold,0.0,0.04166666666666652,-,Field1,2019.0,172.0,4.0,24.25,2.78,89.31,0.98,0.87,8.04,27.68,21.87,228.0,0.85,26.95,35.08,18.65,98.44,0.82,1.97,8.9
2019-06-22,2019.0,Dry,Fallow,Management Stage,RBB,2.6944444444444446,Below Threshold,0.0,0.08333333333333304,-,Field1,2019.0,173.0,4.0,24.83,5.5,85.78,0.66,0.86,8.1,29.36,21.83,269.2,0.86,26.91,34.97,18.91,98.4,0.82,1.99,8.5
2019-06-23,2019.0,Dry,Fallow,Management Stage,RBB,2.708333333333333,Below Threshold,0.0,0.125,-,Field1,2019.0,174.0,4.0,24.58,8.41,89.23,0.69,0.86,8.58,28.59,22.06,245.6,0.87,27.11,34.76,18.87,98.44,0.82,2.16,6.78
2019-06-24,2019.0,Dry,Fallow,Management Stage,RBB,2.7222222222222223,Below Threshold,0.0,0.16666666666666652,-,Field1,2019.0,175.0,4.0,24.11,17.76,90.13,0.88,0.87,8.06,27.85,21.89,245.3,0.89,26.11,34.39,18.56,98.64,0.82,2.07,6.52
2019-06-25,2019.0,Dry,Fallow,Management Stage,RBB,2.736111111111111,Below Threshold,0.0,0.20833333333333304,-,Field1,2019.0,176.0,4.0,24.57,2.49,87.02,0.77,0.87,9.66,29.14,21.83,252.7,0.86,26.73,34.44,18.27,98.67,0.83,2.28,8.36
2019-06-26,2019.0,Dry,Fallow,Management Stage,RBB,2.75,Below Threshold,0.0,0.25,-,Field1,2019.0,177.0,4.0,24.42,4.65,91.01,1.13,0.87,9.21,28.25,22.08,234.4,0.85,26.38,34.67,18.67,98.49,0.83,2.21,11.21
2019-06-27,2019.0,Dry,Fallow,Management Stage,RBB,2.763888888888889,Below Threshold,0.0,0.2916666666666665,-,Field1,2019.0,178.0,4.0,23.83,4.1,91.56,1.01,0.86,7.13,27.13,21.91,229.3,0.85,25.86,34.79,18.28,98.49,0.83,1.71,10.22
2019-06-28,2019.0,Dry,Fallow,Management Stage,RBB,2.7777777777777777,Below Threshold,0.0,0.33333333333333304,-,Field1,2019.0,179.0,4.0,23.32,1.24,88.48,0.96,0.86,7.41,25.99,21.27,236.4,0.84,25.04,34.77,17.37,98.59,0.83,1.92,7.45
2019-06-29,2019.0,Dry,Fallow,Management Stage,RBB,2.7916666666666665,Below Threshold,0.0,0.375,-,Field1,2019.0,180.0,4.0,23.89,2.64,85.23,0.89,0.85,8.23,28.28,20.43,225.7,0.84,26.08,34.49,17.11,98.52,0.83,2.04,12.18
2019-06-30,2019.0,Dry,Fallow,Management Stage,RBB,2.8055555555555554,Below Threshold,0.0,0.4166666666666665,-,Field1,2019.0,181.0,4.0,24.0,0.92,86.18,0.95,0.85,8.86,27.79,21.47,224.6,0.83,25.9,34.65,17.47,98.47,0.83,2.15,9.36
2019-07-01,2019.0,Dry,Fallow,Management Stage,RBB,2.8194444444444446,Below Threshold,0.0,0.45833333333333304,-,Field1,2019.0,182.0,4.0,24.12,2.89,86.06,0.93,0.85,8.24,29.26,20.61,203.7,0.83,26.19,34.44,17.81,98.52,0.83,2.15,11.16
2019-07-02,2019.0,Dry,Fallow,Management Stage,RBB,2.833333333333333,Below Threshold,0.0,0.5,-,Field1,2019.0,183.0,4.0,23.56,11.15,88.2,0.62,0.85,8.08,27.93,20.91,238.5,0.84,25.72,34.57,17.69,98.64,0.82,2.01,10.82
2019-07-03,2019.0,Dry,Fallow,Management Stage,RBB,2.8472222222222223,Below Threshold,0.0,0.5416666666666665,-,Field1,2019.0,184.0,4.0,22.93,67.53,94.3,0.68,0.88,9.07,25.43,21.34,188.0,0.93,24.98,35.72,18.15,98.71,0.84,2.17,9.63
2019-07-04,2019.0,Dry,Fallow,Management Stage,RBB,2.861111111111111,Below Threshold,0.0,0.583333333333333,-,Field1,2019.0,185.0,4.0,23.09,26.71,92.57,0.88,0.91,8.81,25.9,21.31,172.3,0.92,24.83,34.86,17.86,98.66,0.84,2.21,10.39
2019-07-05,2019.0,Dry,Fallow,Management Stage,RBB,2.875,Below Threshold,0.0,0.625,-,Field1,2019.0,186.0,4.0,23.2,6.39,90.27,1.27,0.9,8.52,26.97,20.89,212.3,0.89,25.35,34.73,17.19,98.59,0.84,2.14,10.32
2019-07-06,2019.0,Dry,Fallow,Management Stage,RBB,2.888888888888889,Below Threshold,0.0,0.6666666666666665,-,Field1,2019.0,187.0,4.0,23.88,3.27,87.36,0.9,0.89,8.87,27.72,20.75,179.3,0.87,25.88,34.72,17.45,98.54,0.84,2.19,10.02
2019-07-07,2019.0,Dry,Fallow,Management Stage,RBB,2.9027777777777777,Below Threshold,0.0,0.708333333333333,-,Field1,2019.0,188.0,4.0,24.58,1.4,85.26,0.83,0.88,10.76,29.16,20.62,158.7,0.86,26.53,34.34,18.14,98.62,0.84,2.7,7.46
2019-07-08,2019.0,Dry,Fallow,Management Stage,RBB,2.9166666666666665,Below Threshold,0.0,0.75,-,Field1,2019.0,189.0,4.0,24.27,6.39,88.12,0.87,0.88,9.38,28.15,21.25,182.4,0.87,26.04,34.88,17.96,98.71,0.84,2.46,7.89
2019-07-09,2019.0,Dry,Fallow,Management Stage,RBB,2.9305555555555554,Below Threshold,0.0,0.7916666666666665,-,Field1,2019.0,190.0,4.0,23.26,12.9,92.81,1.16,0.88,8.25,25.73,21.29,228.4,0.89,25.51,34.68,17.81,98.67,0.84,2.16,9.47
